	2177-002-M012-EMAX-SL-24-RV	2177-003-M013-EMAX-SL-24-RV	2177-004-M017-EMAX-SL-24-RV	2177-005-M018-EMAX-SL-24-RV	2177-006-M019-EMAX-SL-24-RV	2177-008-M014-EMAX-SL-24-RV	2177-009-M015-EMAX-SL-24-RV	2177-010-M016-EMAX-SL-24-RV	2177-011-M020-EMAX-SL-24-RV	2177-012-M021-EMAX-SL-24-RV	2177-014-M022-EMAX-SL-24-RV	2177-015-M023-EMAX-SL-24-RV	2177-016-M024-EMAX-SL-24-RV	2177-017-M025-EMAX-SL-24-RV	2177-018-M026-EMAX-SL-24-RV	2177-019-M028-EMAX-SL-24-RV	2177-021-M030-EMAX-SL-24-RV	2177-023-M031-EMAX-SL-24-RV	2177-024-M032-EMAX-SL-24-RV	2177-025-M033-EMAX-SL-24-RV	2177-026-M034-EMAX-SL-24-RV	2177-027-M035-EMAX-SL-24-RV	2177-028-M036-EMAX-SL-24-RV	2177-029-M037-EMAX-SL-24-RV	2177-030-M038-EMAX-SL-24-RV	2177-033-M039-EMAX-SL-24-RV	2177-034-M040-EMAX-SL-24-RV	2177-035-M041-EMAX-SL-24-RV	2177-036-M042-EMAX-SL-24-RV	2177-037-M043-EMAX-SL-24-RV	2177-038-M044-EMAX-SL-24-RV	2177-040-M045-EMAX-SL-24-RV	2177-041-M046-EMAX-SL-24-RV	2177-042-M047-EMAX-SL-24-RV	2177-043-M048-EMAX-SL-24-RV	2177-044-M049-EMAX-SL-24-RV	2177-045-M050-EMAX-SL-24-RV	2177-046-M051-EMAX-SL-24-RV	2177-047-M052-EMAX-SL-24-RV	2177-049-M053-EMAX-SL-24-RV	2177-050-K001-EMAX-SL-24-RV	2177-051-K002-EMAX-SL-24-RV	2177-052-K003-EMAX-SL-24-RV	2177-053-K004-EMAX-SL-24-RV	2177-054-K005-EMAX-SL-24-RV	2177-055-M054-EMAX-SL-24-RV	2177-056-M055-EMAX-SL-24-RV	2177-058-M056-EMAX-SL-24-RV	2177-059-K006-EMAX-SL-24-RV	2177-060-M057-EMAX-SL-24-RV	2177-061-M058-EMAX-SL-24-RV	2177-062-M059-EMAX-SL-24-RV	2177-065-K007-EMAX-SL-24-RV	2177-066-M060-EMAX-SL-24-RV	2177-067-M061-EMAX-SL-24-RV	2177-068-M062-EMAX-SL-24-RV	2177-069-M063-EMAX-SL-24-RV	2177-070-K008-EMAX-SL-24-RV	2177-071-K009-EMAX-SL-24-RV	2177-072-K010-EMAX-SL-24-RV	2177-074-M064-EMAX-SL-24-RV	2177-075-K011-EMAX-SL-24-RV	2177-076-M065-EMAX-SL-24-RV	2177-077-M066-EMAX-SL-24-RV	2177-078-M067-EMAX-SL-24-RV	2177-079-M068-EMAX-SL-24-RV	2177-080-M069-EMAX-SL-24-RV	2177-081-M070-EMAX-SL-24-RV	2177-083-K012-EMAX-SL-24-RV	2177-084-M071-EMAX-SL-24-RV	2177-085-K013-EMAX-SL-24-RV	2177-086-M072-EMAX-SL-24-RV	2177-087-M073-EMAX-SL-24-RV	2177-088-M074-EMAX-SL-24-RV	2177-089-M075-EMAX-SL-24-RV	2177-090-M076-EMAX-SL-24-RV	2177-092-M077-EMAX-SL-24-RV	2177-093-M078-EMAX-SL-24-RV	2177-094-M079-EMAX-SL-24-RV	2177-095-M080-EMAX-SL-24-RV	2177-097-M081-EMAX-SL-24-RV	2177-098-M082-EMAX-SL-24-RV	2177-099-M083-EMAX-SL-24-RV	2177-100-K019-EMAX-SL-24-RV	2177-102-M084-EMAX-SL-24-RV	2177-103-M085-EMAX-SL-24-RV	2177-104-M086-EMAX-SL-24-RV	2177-105-M087-EMAX-SL-24-RV	2177-106-M088-EMAX-SL-24-RV	2177-107-M089-EMAX-SL-24-RV	2177-109-M090-EMAX-SL-24-RV	2177-110-M091-EMAX-SL-24-RV	2177-111-M092-EMAX-SL-24-RV	2177-112-M093-EMAX-SL-24-RV	2177-113-M094-EMAX-SL-24-RV	2177-114-K020-EMAX-SL-24-RV	2177-115-K021-EMAX-SL-24-RV	2177-116-K023-EMAX-SL-24-RV	2177-118-K024-EMAX-SL-24-RV	2177-119-K025-EMAX-SL-24-RV	2177-120-K026-EMAX-SL-24-RV	2177-121-K027-EMAX-SL-24-RV	2177-122-K028-EMAX-SL-24-RV	2177-123-K029-EMAX-SL-24-RV	2177-125-K030-EMAX-SL-24-RV	2177-126-K032-EMAX-SL-24-RV	2177-127-K032-EMAX-SL-24-RV	2177-129-M095-EMAX-SL-24-RV	2177-130-M096-EMAX-SL-24-RV	2177-131-M097-EMAX-SL-24-RV	2177-132-M098-EMAX-SL-24-RV	2177-133-M099-EMAX-SL-24-RV	2177-135-M100-EMAX-SL-24-RV	2177-136-M101-EMAX-SL-24-RV	2177-137-M102-EMAX-SL-24-RV	2177-138-M103-EMAX-SL-24-RV	2177-139-M022-2-EMAX-SL-24-RV
2177-027-M035-EMAX-SL-24-RV	0.2093012630939484	0.1843247264623642	0.2104098498821259	0.127616286277771	0.1308695822954178	0.2509547770023346	0.2031694352626801	0.3060693144798279	0.2040034979581833	0.3459796607494354	0.2970228791236877	0.3224008083343506	0.2887179553508759	0.2303872853517532	0.2622312605381012	0.2802381813526154	0.340993344783783	0.2652238309383392	0.2234521061182022	0.2457150965929031	0.2409876585006714	0	0.2023031562566757	0.2549168765544891	0.2211125046014786	0.257550835609436	0.215875044465065	0.2585871517658234	0.2635149955749512	0.2538539469242096	0.2525817453861237	0.3249636292457581	0.4549345672130585	0.2205527275800705	0.3572860360145569	0.1555369198322296	0.210605576634407	0.2321553528308868	0.3354260921478271	0.2409428507089615	0.2194567769765854	0.2588775157928467	0.3442064225673676	0.3887223899364471	0.3844561278820038	0.2258567363023758	0.1691908687353134	0.2867145538330078	0.1982786506414413	0.2060296684503555	0.3186452686786652	0.2052126526832581	0.3237823247909546	0.2968907356262207	0.3670874834060669	0.3163079023361206	0.2124122381210327	0.311752587556839	0.2724664807319641	0.2449494898319244	0.2989327609539032	0.2885140776634216	0.266962856054306	0.2500670850276947	0.3273209035396576	0.2733701765537262	0.2193150222301483	0.3756500780582428	0.3838416635990143	0.2380400002002716	0.2088970988988876	0.2274900078773499	0.2435214221477509	0.2488691806793213	0.2341602444648743	0.2982454895973206	0.2719089388847351	0.2194697558879852	0.2804951071739197	0.2401856333017349	0.2318982034921646	0.3075396120548248	0.3236439526081085	0.2597272396087646	0.2265073657035828	0.1995246708393097	0.3196446299552917	0.2471117526292801	0.2279904782772064	0.3565698564052582	0.2091127932071686	0.3252140879631042	0.2879300117492676	0.2532511651515961	0.3663681149482727	0.2387928068637848	0.2355341166257858	0.2296471744775772	0.2717442810535431	0.3925354182720184	0.2339888364076614	0.2293153703212738	0.2251771837472916	0.264761209487915	0.3834368288516998	0.3210181593894958	0.2509761452674866	0.2583939433097839	0.2746546566486359	0.3494391739368439	0.3067119419574738	0.2316489964723587	0.3055598139762878	0.3026743829250336	0.3567688167095184	0.2684778273105621	0.3180794715881348
2177-028-M036-EMAX-SL-24-RV	0.2113238424062729	0.2304821759462357	0.2633925974369049	0.2116482704877853	0.1593081951141357	0.3060029745101929	0.1849832385778427	0.2796388566493988	0.1738387942314148	0.3667666912078857	0.2978700697422028	0.3697580695152283	0.3046031892299652	0.2966469526290894	0.3143514394760132	0.3480945229530334	0.3749002814292908	0.2913649082183838	0.2467112094163895	0.3052768707275391	0.2837636172771454	0.2023031562566757	0	0.2689888477325439	0.1810358017683029	0.3024659156799316	0.2611808478832245	0.2035557329654694	0.2149835675954819	0.2909597754478455	0.2245270907878876	0.2826645374298096	0.4175271093845367	0.2563591301441193	0.3438757359981537	0.184427872300148	0.1779675185680389	0.3065767586231232	0.3828199505805969	0.2117459923028946	0.1712646335363388	0.1948821395635605	0.2975288927555084	0.4406351447105408	0.3940475881099701	0.2693153321743011	0.2013410627841949	0.2722837030887604	0.1576978713274002	0.1970432102680206	0.3628727197647095	0.2476270198822021	0.3048804700374603	0.3289822340011597	0.3452658951282501	0.3722419142723083	0.2340013235807419	0.2818523049354553	0.2141071408987045	0.2580691576004028	0.3242439031600952	0.2574200034141541	0.3252491652965546	0.26572585105896	0.341324657201767	0.2782765626907349	0.2558508515357971	0.420525997877121	0.3574716448783875	0.2808310985565186	0.2461457699537277	0.2702136337757111	0.2543135285377502	0.2647099792957306	0.2702211141586304	0.3316930532455444	0.2407145500183105	0.2511540353298187	0.2736858427524567	0.2819014191627502	0.2367742657661438	0.3099038898944855	0.2527537941932678	0.280724823474884	0.1855999231338501	0.2354547530412674	0.3700955808162689	0.2404693961143494	0.2966536581516266	0.3589058518409729	0.2439826726913452	0.2897576093673706	0.3097703158855438	0.2934406995773315	0.3340844810009003	0.1225264668464661	0.244631364941597	0.180605411529541	0.2670154273509979	0.3637745380401611	0.2673615515232086	0.2890672981739044	0.1831376701593399	0.2247273176908493	0.4035513401031494	0.3372164666652679	0.2247918695211411	0.2555665075778961	0.3196588754653931	0.3937457501888275	0.3459909856319427	0.2334202826023102	0.3403762876987457	0.3039913177490234	0.3760919272899628	0.3249619603157043	0.2971526384353638
2177-029-M037-EMAX-SL-24-RV	0.214258000254631	0.2469186633825302	0.226381704211235	0.2564781010150909	0.2330068051815033	0.2388403117656708	0.1991773396730423	0.2459228932857513	0.258154034614563	0.2520153820514679	0.3053703308105469	0.362198144197464	0.2483517527580261	0.2879252135753632	0.3080784976482391	0.389131486415863	0.3457312881946564	0.2729679644107819	0.2062312960624695	0.2793734073638916	0.2045292258262634	0.2549168765544891	0.2689888477325439	0	0.2421249598264694	0.3448279798030853	0.2417570054531097	0.224786564707756	0.3825797140598297	0.310375303030014	0.2471362054347992	0.3101199865341187	0.3893953263759613	0.2497195154428482	0.3303576707839966	0.2765038311481476	0.276119738817215	0.3165024816989899	0.3520714044570923	0.2588118314743042	0.2405546605587006	0.2173393070697784	0.2809797823429108	0.4256396293640137	0.310091495513916	0.3196430206298828	0.2861799895763397	0.3678931295871735	0.2823692262172699	0.2405344247817993	0.3677703142166138	0.2312246859073639	0.2991114556789398	0.3100376129150391	0.2743310928344727	0.3156949579715729	0.250374972820282	0.2954045236110687	0.2024538666009903	0.2554770112037659	0.2924923300743103	0.235093891620636	0.3011501133441925	0.2604843974113464	0.3240660429000854	0.3068090379238129	0.2717496156692505	0.3693646788597107	0.3147306442260742	0.2986828088760376	0.2415540814399719	0.2941906750202179	0.3219152092933655	0.2508082091808319	0.2767936587333679	0.3125019371509552	0.2415923476219177	0.2321735471487045	0.2834098637104034	0.2755264937877655	0.2402634173631668	0.2804715633392334	0.2872384786605835	0.2888873517513275	0.2677839696407318	0.2646914124488831	0.3250434994697571	0.2618279457092285	0.2599095404148102	0.3212674558162689	0.289025217294693	0.3074744641780853	0.2829989492893219	0.2859150469303131	0.31461501121521	0.2716715037822723	0.288773775100708	0.246487483382225	0.2439464330673218	0.3502685129642487	0.2678154408931732	0.3296314477920532	0.2182435095310211	0.2236581146717072	0.3536747097969055	0.3400442600250244	0.2259777635335922	0.333128809928894	0.3307108283042908	0.3898739218711853	0.3220964372158051	0.2565119862556458	0.3384377062320709	0.3039524257183075	0.3922723829746246	0.3137778341770172	0.2988615334033966
2177-030-M038-EMAX-SL-24-RV	0.1755267828702927	0.21146060526371	0.2328811883926392	0.1986343860626221	0.1737880259752274	0.2558892369270325	0.1529925167560577	0.2381302714347839	0.2022451311349869	0.3204400539398193	0.2351409643888474	0.3699961006641388	0.2574685513973236	0.2764997780323029	0.2641017138957977	0.3581517934799194	0.3817065060138702	0.255256325006485	0.2004292011260986	0.2768450677394867	0.2369382083415985	0.2211125046014786	0.1810358017683029	0.2421249598264694	0	0.3057592809200287	0.2263090312480927	0.1096123233437538	0.2888678014278412	0.2822116315364838	0.1482474505901337	0.2220329195261002	0.322481781244278	0.2229820042848587	0.2393380105495453	0.1935168504714966	0.1698423027992249	0.290482372045517	0.3951181769371033	0.1991559118032455	0.1587217897176743	0.1647321283817291	0.2389422655105591	0.4232859909534454	0.3414849638938904	0.2286226451396942	0.2222612947225571	0.3378675878047943	0.1551427841186523	0.2194325029850006	0.3783400654792786	0.2242518663406372	0.2581904828548431	0.2690802216529846	0.3037218451499939	0.3163564205169678	0.2243558913469315	0.2629954516887665	0.1740268021821976	0.2346415966749191	0.2958699464797974	0.1894224137067795	0.270136833190918	0.2164744883775711	0.3055219054222107	0.2318238019943237	0.2350014895200729	0.4194895625114441	0.3219262361526489	0.2891796231269836	0.2140657752752304	0.2707921266555786	0.279997318983078	0.2367908954620361	0.2531103491783142	0.2965068221092224	0.1894701719284058	0.2338223159313202	0.1820460557937622	0.2650900185108185	0.1641927510499954	0.31733039021492	0.245307445526123	0.2599773705005646	0.175674170255661	0.2375928461551666	0.3276354074478149	0.2354738712310791	0.2695817351341248	0.32905313372612	0.2449163645505905	0.2087467014789581	0.2600214779376984	0.2622497379779816	0.2318637520074844	0.1849631518125534	0.1704507321119308	0.1063700169324875	0.2093097120523453	0.2569493055343628	0.2359933108091354	0.3057093322277069	0.1289002150297165	0.1383899599313736	0.3404511213302612	0.3384070992469788	0.174996554851532	0.2881986200809479	0.2950348258018494	0.4037613272666931	0.3389903008937836	0.1922235488891602	0.3251141905784607	0.2487054020166397	0.3708053231239319	0.295783132314682	0.216592088341713
2177-033-M039-EMAX-SL-24-RV	0.2836326956748962	0.2705820500850677	0.2561125159263611	0.2374179363250732	0.2530340254306793	0.354378879070282	0.2768801152706146	0.3520785868167877	0.250977635383606	0.40975621342659	0.3866233229637146	0.4464790523052216	0.3576741218566895	0.2055664956569672	0.3249947428703308	0.2477998435497284	0.4318236410617828	0.2143724858760834	0.2787127494812012	0.2258380502462387	0.2949764728546143	0.257550835609436	0.3024659156799316	0.3448279798030853	0.3057592809200287	0	0.2479367554187775	0.3165334761142731	0.3407318294048309	0.3676006197929382	0.3143346309661865	0.3498372137546539	0.4760090410709381	0.2144753336906433	0.447265625	0.2262138277292252	0.2343049943447113	0.2118822634220123	0.429301381111145	0.3213362991809845	0.2640511393547058	0.3066797852516174	0.3986956179141998	0.4708666205406189	0.4354445040225983	0.3085634708404541	0.2432822734117508	0.3939600884914398	0.315789669752121	0.2883142828941345	0.4372693300247192	0.2283683121204376	0.4037842154502869	0.3579196631908417	0.3980183899402618	0.3471695184707642	0.2976294159889221	0.3730431199073792	0.3109027147293091	0.3345785737037659	0.3188754022121429	0.343402087688446	0.3639626204967499	0.327584445476532	0.3464244604110718	0.2536742985248566	0.2541398406028748	0.4536075592041016	0.4116044938564301	0.267793595790863	0.2252477407455444	0.2145833522081375	0.2121110260486603	0.300020307302475	0.2991670668125153	0.3430773615837097	0.3330897688865662	0.2653089463710785	0.3522543609142303	0.3293595016002655	0.3235223889350891	0.3954176902770996	0.3667344152927399	0.282107800245285	0.2795049250125885	0.2494331747293472	0.3864863514900208	0.2884074747562408	0.2658073604106903	0.400223433971405	0.2824516296386719	0.4043247699737549	0.3367456495761871	0.2412450909614563	0.4280087649822235	0.3069274723529816	0.2512068748474121	0.3126277327537537	0.3515999019145966	0.4635657072067261	0.3424742221832275	0.1341447830200195	0.2909203469753265	0.3214456737041473	0.4677156507968903	0.411360502243042	0.3473601341247559	0.3177084922790527	0.2575734555721283	0.4622610509395599	0.397337943315506	0.2842119336128235	0.2887460589408875	0.3306826949119568	0.4390448033809662	0.2308638095855713	0.3930930197238922
2177-034-M040-EMAX-SL-24-RV	0.2354269921779633	0.1733637154102325	0.1906400769948959	0.1911868900060654	0.1933743059635162	0.2301563918590546	0.2179076075553894	0.2207974493503571	0.2124023586511612	0.283446878194809	0.2421548962593079	0.342059463262558	0.2350192815065384	0.2144128382205963	0.222061961889267	0.3332428336143494	0.3276515901088715	0.1727729886770248	0.1825921088457108	0.1970535069704056	0.2031480073928833	0.215875044465065	0.2611808478832245	0.2417570054531097	0.2263090312480927	0.2479367554187775	0	0.1945880055427551	0.34145787358284	0.2450104802846909	0.2315762341022491	0.2221890687942505	0.350414365530014	0.1348129361867905	0.3062858879566193	0.1873421967029572	0.2092254459857941	0.1934437602758408	0.3321250379085541	0.1878996044397354	0.1969175487756729	0.2448524683713913	0.2594970464706421	0.3451109230518341	0.3243881165981293	0.233095794916153	0.1797209084033966	0.3459846377372742	0.2460669279098511	0.2271060347557068	0.3426732420921326	0.1500123739242554	0.3460453152656555	0.2128661125898361	0.2659164667129517	0.2435401231050491	0.1454946994781494	0.219977006316185	0.2157385051250458	0.1820217967033386	0.1887573152780533	0.2179534882307053	0.2049693316221237	0.1676415801048279	0.2540560364723206	0.2055390924215317	0.1587803661823273	0.3656281232833862	0.2890820801258087	0.1837410628795624	0.1283602118492126	0.1769053190946579	0.2253582030534744	0.1919252425432205	0.171148493885994	0.2055137455463409	0.1820677816867828	0.1583187729120255	0.2239412665367126	0.1914198398590088	0.2170628607273102	0.2327528148889542	0.2247195541858673	0.2223164886236191	0.2139782309532166	0.1683028489351273	0.2490617632865906	0.1982883960008621	0.1521241515874863	0.2741667330265045	0.1946567296981812	0.2566411197185516	0.2011428028345108	0.1673441827297211	0.2794141173362732	0.2520338892936707	0.1940317004919052	0.23221255838871	0.1871996819972992	0.3309518098831177	0.2166635692119598	0.2483104318380356	0.2024702131748199	0.2542928755283356	0.3118272125720978	0.2783697247505188	0.1923131793737411	0.2997146844863892	0.2120884358882904	0.3494311571121216	0.2864544987678528	0.1623436808586121	0.2689436376094818	0.201276570558548	0.3199749886989594	0.1808882653713226	0.3026384115219116
2177-035-M041-EMAX-SL-24-RV	0.2039626240730286	0.209513396024704	0.2194748520851135	0.2359615117311478	0.2025152146816254	0.2512784004211426	0.1729604601860046	0.1985939890146255	0.2202426046133041	0.3075466454029083	0.2298900038003922	0.3662576377391815	0.248663067817688	0.2707965672016144	0.2454886734485626	0.3741686940193176	0.3651837408542633	0.2189689874649048	0.187236413359642	0.2645911574363708	0.2238586395978928	0.2585871517658234	0.2035557329654694	0.224786564707756	0.1096123233437538	0.3165334761142731	0.1945880055427551	0	0.3238713443279266	0.2755281627178192	0.1655963212251663	0.2034911811351776	0.2915588915348053	0.2060904800891876	0.2392690032720566	0.211936429142952	0.1886154562234879	0.279492050409317	0.3756919801235199	0.172104999423027	0.1782172918319702	0.1598252952098846	0.2105884552001953	0.4144743084907532	0.3185210525989532	0.2369949370622635	0.2283453345298767	0.3568083941936493	0.1836596131324768	0.22987200319767	0.3611561059951782	0.2076765894889832	0.2494857460260391	0.2364856004714966	0.2644053399562836	0.2819920182228088	0.1905040889978409	0.2208171486854553	0.1561872512102127	0.2134282439947128	0.2607429027557373	0.1679138541221619	0.2517325282096863	0.192810982465744	0.2837575078010559	0.214676558971405	0.2178929448127747	0.3982801735401154	0.2703505754470825	0.2772062122821808	0.1974695473909378	0.2480281889438629	0.2794502079486847	0.2113779783248901	0.2231612652540207	0.2622330486774445	0.1601764112710953	0.2201327830553055	0.1879390776157379	0.2381867915391922	0.1611149460077286	0.2699122428894043	0.1953312605619431	0.2434145212173462	0.1758651584386826	0.2143163233995438	0.2933908104896545	0.2264546602964401	0.2315549701452255	0.2903074324131012	0.2288581132888794	0.2100620865821838	0.2235346585512161	0.2401722818613052	0.2088564485311508	0.2114312797784805	0.1790949553251266	0.1486716717481613	0.1688796430826187	0.2562856674194336	0.2354364842176437	0.305461049079895	0.1135269328951836	0.1696052700281143	0.3077154159545898	0.3226726949214935	0.1555323600769043	0.3074644207954407	0.2728283703327179	0.3814113140106201	0.3282945454120636	0.1628594398498535	0.3084950745105743	0.2190103083848953	0.362604558467865	0.2707677781581879	0.2376995831727982
2177-036-M042-EMAX-SL-24-RV	0.3198930025100708	0.3119204938411713	0.3375913202762604	0.2818426489830017	0.2489197701215744	0.391610860824585	0.3006796538829803	0.4127542972564697	0.2450840920209885	0.4714392423629761	0.3902178108692169	0.4497618079185486	0.4135618507862091	0.3772311806678772	0.3689953088760376	0.4076010286808014	0.4691219329833984	0.3529255092144012	0.3183977603912354	0.3771749138832092	0.3734955787658691	0.2635149955749512	0.2149835675954819	0.3825797140598297	0.2888678014278412	0.3407318294048309	0.34145787358284	0.3238713443279266	0	0.3988537192344666	0.3347941339015961	0.384610116481781	0.5264835357666016	0.3297613561153412	0.4441176354885101	0.2416686415672302	0.2661027312278748	0.3592675924301147	0.4801949858665466	0.3319623470306396	0.2789566218852997	0.3056451380252838	0.4176583290100098	0.5070490837097168	0.4942039549350739	0.3339183330535889	0.2796568274497986	0.3417450487613678	0.2507716715335846	0.3139667809009552	0.449363648891449	0.3220705687999725	0.4188714027404785	0.4040162265300751	0.4679216742515564	0.430103063583374	0.3332149982452393	0.4074738323688507	0.3444140255451202	0.3682983219623566	0.404005765914917	0.367761105298996	0.3972957730293274	0.3526467382907867	0.4187776446342468	0.3506980240345001	0.3408211171627045	0.5131624341011047	0.4783181548118591	0.3479030132293701	0.3065352737903595	0.347448468208313	0.3083695769309998	0.3796446025371552	0.3561209440231323	0.4168770611286163	0.3527416884899139	0.3193246424198151	0.3584800064563751	0.3682186901569366	0.3293397724628448	0.4317260384559631	0.3801538348197937	0.3637680113315582	0.3038669228553772	0.3169112205505371	0.4465381801128387	0.3513226509094238	0.3768472075462341	0.4707622230052948	0.3159277439117432	0.3902959227561951	0.3875353932380676	0.3784437477588654	0.4371337890625	0.2096669375896454	0.2982508838176727	0.2964864075183868	0.387334942817688	0.4689767062664032	0.3586432635784149	0.331346720457077	0.2915646433830261	0.3282526135444641	0.5150710344314575	0.4576457440853119	0.3574343621730804	0.334154486656189	0.4064319431781769	0.4833709895610809	0.4486293196678162	0.3083424866199493	0.3848088681697845	0.383669912815094	0.480898529291153	0.3817491233348846	0.399787038564682
2177-037-M043-EMAX-SL-24-RV	0.2988829910755157	0.228887751698494	0.293863981962204	0.2657905220985413	0.2480939328670502	0.2585417628288269	0.2834328413009644	0.2927920818328857	0.3083441257476807	0.3054474890232086	0.2364930063486099	0.2393627911806107	0.2308808714151382	0.3005936443805695	0.3041525185108185	0.3970890939235687	0.2451086044311523	0.3153035044670105	0.2799161374568939	0.281281590461731	0.2560610473155975	0.2538539469242096	0.2909597754478455	0.310375303030014	0.2822116315364838	0.3676006197929382	0.2450104802846909	0.2755281627178192	0.3988537192344666	0	0.2948731780052185	0.2662801742553711	0.407288134098053	0.2709175646305084	0.3148475587368011	0.2627772092819214	0.2605943977832794	0.2592048346996307	0.2656209170818329	0.2283608019351959	0.2929127514362335	0.3078948259353638	0.289308100938797	0.2658994197845459	0.3941528499126434	0.2632759213447571	0.2771927714347839	0.3019439876079559	0.3054588139057159	0.2827200293540955	0.2498056292533875	0.2552808821201324	0.3917818069458008	0.2790625095367432	0.3448842465877533	0.3667068481445312	0.2337747663259506	0.2725433707237244	0.2965167760848999	0.236381858587265	0.284932553768158	0.2922419011592865	0.2443355023860931	0.2512161433696747	0.3434783816337585	0.2844785749912262	0.265566885471344	0.3037750422954559	0.3516403138637543	0.2665846645832062	0.260234147310257	0.2801720201969147	0.3609104454517365	0.2468885481357574	0.2638879716396332	0.2700566053390503	0.2558489441871643	0.2457399070262909	0.2990554869174957	0.2438100129365921	0.2770105302333832	0.2387122809886932	0.2953038811683655	0.2802766859531403	0.2677505314350128	0.269623339176178	0.2956722974777222	0.2907163798809052	0.2532796859741211	0.2805033624172211	0.2890039384365082	0.2643682062625885	0.2789983451366425	0.2634427547454834	0.3281016051769257	0.326725572347641	0.2728840112686157	0.2798497676849365	0.2195029109716415	0.3541707694530487	0.2001015096902847	0.3394690155982971	0.2689305543899536	0.3162794709205627	0.2967150807380676	0.2325388789176941	0.2155862599611282	0.3554263710975647	0.2756536900997162	0.2598272562026978	0.2672371566295624	0.2593993544578552	0.3739237189292908	0.2729177176952362	0.2776277959346771	0.2981344163417816	0.3295650482177734
2177-038-M044-EMAX-SL-24-RV	0.1836428195238113	0.2484540790319443	0.2185113131999969	0.2389336675405502	0.2171140015125275	0.262921541929245	0.172152504324913	0.2366553395986557	0.2333449721336365	0.3192451596260071	0.2407945692539215	0.412773996591568	0.2730317711830139	0.3089667558670044	0.264308363199234	0.3703193664550781	0.4078482389450073	0.2498519867658615	0.1912025511264801	0.2655743658542633	0.2375771403312683	0.2525817453861237	0.2245270907878876	0.2471362054347992	0.1482474505901337	0.3143346309661865	0.2315762341022491	0.1655963212251663	0.3347941339015961	0.2948731780052185	0	0.2355696856975555	0.2910973429679871	0.2270343452692032	0.2404065281152725	0.2249393910169601	0.2051054686307907	0.3005856573581696	0.4112294018268585	0.2092684209346771	0.1781106144189835	0.1947679221630096	0.2375217378139496	0.4417731463909149	0.3100602030754089	0.2477210015058517	0.2541334629058838	0.3818093240261078	0.1909851878881454	0.2416384667158127	0.4058651626110077	0.2203933596611023	0.2505219876766205	0.2550653517246246	0.2664367258548737	0.3045031726360321	0.2384579479694366	0.2638480961322784	0.1842009723186493	0.2248592674732208	0.2805545628070831	0.1837774515151978	0.271205872297287	0.2068272680044174	0.2837661802768707	0.2421032637357712	0.2156582623720169	0.433276355266571	0.300305187702179	0.3078601658344269	0.2202983647584915	0.2868305742740631	0.2713319659233093	0.2201658338308334	0.2477227449417114	0.27930748462677	0.2013056725263596	0.2445478141307831	0.1705473661422729	0.2516472935676575	0.1631455421447754	0.3297073841094971	0.2411579787731171	0.2493779212236404	0.1934089213609695	0.2628534436225891	0.3125180304050446	0.2648769617080688	0.2601365447044373	0.3302271664142609	0.2797152101993561	0.2090939432382584	0.2444973140954971	0.2735776305198669	0.2466725260019302	0.2218995094299316	0.194404348731041	0.1572621613740921	0.2280911654233932	0.2578538656234741	0.2719574272632599	0.3287749588489532	0.1580013334751129	0.1488739848136902	0.3509780764579773	0.3481822609901428	0.1854005306959152	0.3016630709171295	0.2915043234825134	0.4197482466697693	0.3566960990428925	0.1818888634443283	0.2784532308578491	0.1938828229904175	0.3529230952262878	0.258527010679245	0.2273174524307251
