	2177-002-M012-EMAX-SL-24-RV	2177-003-M013-EMAX-SL-24-RV	2177-004-M017-EMAX-SL-24-RV	2177-005-M018-EMAX-SL-24-RV	2177-006-M019-EMAX-SL-24-RV	2177-008-M014-EMAX-SL-24-RV	2177-009-M015-EMAX-SL-24-RV	2177-010-M016-EMAX-SL-24-RV	2177-011-M020-EMAX-SL-24-RV	2177-012-M021-EMAX-SL-24-RV	2177-014-M022-EMAX-SL-24-RV	2177-015-M023-EMAX-SL-24-RV	2177-016-M024-EMAX-SL-24-RV	2177-017-M025-EMAX-SL-24-RV	2177-018-M026-EMAX-SL-24-RV	2177-019-M028-EMAX-SL-24-RV	2177-021-M030-EMAX-SL-24-RV	2177-023-M031-EMAX-SL-24-RV	2177-024-M032-EMAX-SL-24-RV	2177-025-M033-EMAX-SL-24-RV	2177-026-M034-EMAX-SL-24-RV	2177-027-M035-EMAX-SL-24-RV	2177-028-M036-EMAX-SL-24-RV	2177-029-M037-EMAX-SL-24-RV	2177-030-M038-EMAX-SL-24-RV	2177-033-M039-EMAX-SL-24-RV	2177-034-M040-EMAX-SL-24-RV	2177-035-M041-EMAX-SL-24-RV	2177-036-M042-EMAX-SL-24-RV	2177-037-M043-EMAX-SL-24-RV	2177-038-M044-EMAX-SL-24-RV	2177-040-M045-EMAX-SL-24-RV	2177-041-M046-EMAX-SL-24-RV	2177-042-M047-EMAX-SL-24-RV	2177-043-M048-EMAX-SL-24-RV	2177-044-M049-EMAX-SL-24-RV	2177-045-M050-EMAX-SL-24-RV	2177-046-M051-EMAX-SL-24-RV	2177-047-M052-EMAX-SL-24-RV	2177-049-M053-EMAX-SL-24-RV	2177-050-K001-EMAX-SL-24-RV	2177-051-K002-EMAX-SL-24-RV	2177-052-K003-EMAX-SL-24-RV	2177-053-K004-EMAX-SL-24-RV	2177-054-K005-EMAX-SL-24-RV	2177-055-M054-EMAX-SL-24-RV	2177-056-M055-EMAX-SL-24-RV	2177-058-M056-EMAX-SL-24-RV	2177-059-K006-EMAX-SL-24-RV	2177-060-M057-EMAX-SL-24-RV	2177-061-M058-EMAX-SL-24-RV	2177-062-M059-EMAX-SL-24-RV	2177-065-K007-EMAX-SL-24-RV	2177-066-M060-EMAX-SL-24-RV	2177-067-M061-EMAX-SL-24-RV	2177-068-M062-EMAX-SL-24-RV	2177-069-M063-EMAX-SL-24-RV	2177-070-K008-EMAX-SL-24-RV	2177-071-K009-EMAX-SL-24-RV	2177-072-K010-EMAX-SL-24-RV	2177-074-M064-EMAX-SL-24-RV	2177-075-K011-EMAX-SL-24-RV	2177-076-M065-EMAX-SL-24-RV	2177-077-M066-EMAX-SL-24-RV	2177-078-M067-EMAX-SL-24-RV	2177-079-M068-EMAX-SL-24-RV	2177-080-M069-EMAX-SL-24-RV	2177-081-M070-EMAX-SL-24-RV	2177-083-K012-EMAX-SL-24-RV	2177-084-M071-EMAX-SL-24-RV	2177-085-K013-EMAX-SL-24-RV	2177-086-M072-EMAX-SL-24-RV	2177-087-M073-EMAX-SL-24-RV	2177-088-M074-EMAX-SL-24-RV	2177-089-M075-EMAX-SL-24-RV	2177-090-M076-EMAX-SL-24-RV	2177-092-M077-EMAX-SL-24-RV	2177-093-M078-EMAX-SL-24-RV	2177-094-M079-EMAX-SL-24-RV	2177-095-M080-EMAX-SL-24-RV	2177-097-M081-EMAX-SL-24-RV	2177-098-M082-EMAX-SL-24-RV	2177-099-M083-EMAX-SL-24-RV	2177-100-K019-EMAX-SL-24-RV	2177-102-M084-EMAX-SL-24-RV	2177-103-M085-EMAX-SL-24-RV	2177-104-M086-EMAX-SL-24-RV	2177-105-M087-EMAX-SL-24-RV	2177-106-M088-EMAX-SL-24-RV	2177-107-M089-EMAX-SL-24-RV	2177-109-M090-EMAX-SL-24-RV	2177-110-M091-EMAX-SL-24-RV	2177-111-M092-EMAX-SL-24-RV	2177-112-M093-EMAX-SL-24-RV	2177-113-M094-EMAX-SL-24-RV	2177-114-K020-EMAX-SL-24-RV	2177-115-K021-EMAX-SL-24-RV	2177-116-K023-EMAX-SL-24-RV	2177-118-K024-EMAX-SL-24-RV	2177-119-K025-EMAX-SL-24-RV	2177-120-K026-EMAX-SL-24-RV	2177-121-K027-EMAX-SL-24-RV	2177-122-K028-EMAX-SL-24-RV	2177-123-K029-EMAX-SL-24-RV	2177-125-K030-EMAX-SL-24-RV	2177-126-K032-EMAX-SL-24-RV	2177-127-K032-EMAX-SL-24-RV	2177-129-M095-EMAX-SL-24-RV	2177-130-M096-EMAX-SL-24-RV	2177-131-M097-EMAX-SL-24-RV	2177-132-M098-EMAX-SL-24-RV	2177-133-M099-EMAX-SL-24-RV	2177-135-M100-EMAX-SL-24-RV	2177-136-M101-EMAX-SL-24-RV	2177-137-M102-EMAX-SL-24-RV	2177-138-M103-EMAX-SL-24-RV	2177-139-M022-2-EMAX-SL-24-RV
2177-029-M037-EMAX-SL-24-RV	0.5821400284767151	0.5294709205627441	0.5077780485153198	0.5118350386619568	0.5457555651664734	0.5372754335403442	0.5737567543983459	0.5247210264205933	0.532073438167572	0.5860311388969421	0.5370587706565857	0.6882411241531372	0.5104540586471558	0.5183577537536621	0.6050732135772705	0.5553187727928162	0.5334774255752563	0.541157603263855	0.5647055506706238	0.5528414249420166	0.5562690496444702	0.5229557156562805	0.534063994884491	0	0.500304639339447	0.5255584716796875	0.5348837971687317	0.5164099335670471	0.4830968976020813	0.6594240665435791	0.575593888759613	0.5641577839851379	0.6424311399459839	0.5476629137992859	0.5592231750488281	0.52101069688797	0.5298575162887573	0.5670457482337952	0.5827605128288269	0.5999056100845337	0.5513375997543335	0.5468581318855286	0.5797002911567688	0.612260639667511	0.6357535123825073	0.5830092430114746	0.5553473830223083	0.5680197477340698	0.5359034538269043	0.6231131553649902	0.5558400750160217	0.5610113739967346	0.598836362361908	0.6125449538230896	0.6274703145027161	0.5993301272392273	0.5419855117797852	0.602877140045166	0.5423480868339539	0.5623159408569336	0.5927654504776001	0.5627146363258362	0.5513534545898438	0.5966417193412781	0.5755316615104675	0.5439385175704956	0.5814470648765564	0.6347038745880127	0.6154106855392456	0.571601390838623	0.6365217566490173	0.5525880455970764	0.5500652194023132	0.5616183280944824	0.5453473925590515	0.6136313080787659	0.571271538734436	0.5628002285957336	0.5598101019859314	0.5180951356887817	0.5215538740158081	0.570063591003418	0.5573047399520874	0.5844594240188599	0.5469337105751038	0.5370652675628662	0.5593665838241577	0.5464598536491394	0.6478738784790039	0.6348524689674377	0.5581486821174622	0.533871591091156	0.5595747828483582	0.5500004887580872	0.569632351398468	0.5238373875617981	0.5435967445373535	0.5099166631698608	0.5400269627571106	0.560994029045105	0.5206507444381714	0.5497161746025085	0.4932495653629303	0.5189762711524963	0.6065858006477356	0.6323075890541077	0.6067590713500977	0.5594351291656494	0.5483107566833496	0.6376650333404541	0.584603488445282	0.542752742767334	0.642409086227417	0.6095166206359863	0.6149386763572693	0.609597384929657	0.5162626504898071
2177-030-M038-EMAX-SL-24-RV	0.4856156408786774	0.3349926471710205	0.4330384135246277	0.3163654506206512	0.4526260495185852	0.4869925975799561	0.4784513711929321	0.4440543353557587	0.4528104960918427	0.5114035606384277	0.3299174606800079	0.6511595845222473	0.3630670011043549	0.4632676839828491	0.5144813656806946	0.4949248433113098	0.5898740887641907	0.4263822734355927	0.4645691812038422	0.468260794878006	0.4956281781196594	0.4747609496116638	0.4489738941192627	0.500304639339447	0	0.4274878203868866	0.3448561429977417	0.3771596848964691	0.482323169708252	0.6126989126205444	0.4724974930286407	0.5017063617706299	0.523028552532196	0.4584257304668427	0.4786483347415924	0.4527866542339325	0.4304919540882111	0.4827175736427307	0.6148977875709534	0.5121151804924011	0.4477845430374146	0.4472785890102386	0.3993287086486816	0.5191538333892822	0.5557647347450256	0.5113623738288879	0.481501430273056	0.5283439755439758	0.4483436644077301	0.5453759431838989	0.5538086295127869	0.4681053161621094	0.5482559204101562	0.498602956533432	0.5068689584732056	0.4946659207344055	0.4518049359321594	0.4335436224937439	0.4532653391361237	0.4414620995521545	0.482978880405426	0.4556598365306854	0.4883514046669006	0.5008894801139832	0.4885296821594238	0.4519034922122955	0.474949449300766	0.6403966546058655	0.5019618272781372	0.494698166847229	0.5667188763618469	0.4437669515609741	0.4763410687446594	0.4696974456310272	0.3540183007717133	0.5038238763809204	0.4613832235336304	0.521516740322113	0.4533412158489227	0.4889478981494904	0.4642728865146637	0.5476338863372803	0.4690815806388855	0.4713334739208221	0.4358906447887421	0.448693722486496	0.4800508916378021	0.4543016850948334	0.5754095911979675	0.5729379653930664	0.4449694156646729	0.446534126996994	0.4679044187068939	0.4738335907459259	0.381310373544693	0.4816379249095917	0.4310272336006165	0.4268020689487457	0.4592616856098175	0.4549782276153564	0.4505445063114166	0.4666813910007477	0.3238771557807922	0.4552009105682373	0.5116903781890869	0.5762922167778015	0.5458060503005981	0.4935114979743958	0.4658905863761902	0.6105114817619324	0.4723582565784454	0.3511724174022675	0.5833644866943359	0.4978460967540741	0.5361282229423523	0.4997358322143555	0.3723344802856445
2177-033-M039-EMAX-SL-24-RV	0.4425604343414307	0.4631167054176331	0.369109719991684	0.4421528875827789	0.3858504891395569	0.4353496134281158	0.4006635844707489	0.3961180746555328	0.382813960313797	0.4600460827350616	0.4796921610832214	0.633176863193512	0.4904889762401581	0.4926736950874329	0.484061598777771	0.4212544858455658	0.5330824851989746	0.3714359700679779	0.4008629322052002	0.3819039165973663	0.4424820244312286	0.4118933379650116	0.3867623805999756	0.5255584716796875	0.4274878203868866	0	0.4368050396442413	0.3711163699626923	0.4825506210327148	0.5952883958816528	0.4150137603282928	0.4309469759464264	0.462857574224472	0.3716375529766083	0.4449817836284637	0.3582890927791595	0.34627565741539	0.4181297719478607	0.5725892782211304	0.4403910934925079	0.3839054107666016	0.3672634363174438	0.5058878064155579	0.6367366909980774	0.4994019567966461	0.4440197646617889	0.3953734934329987	0.4744579195976257	0.3884744048118591	0.4942688047885895	0.4961081147193909	0.4038239717483521	0.522404670715332	0.438785195350647	0.4390210509300232	0.4303049147129059	0.4035041332244873	0.5319386720657349	0.4042373597621918	0.3830330967903137	0.4092434942722321	0.3900308310985565	0.5826287269592285	0.4718016386032104	0.4226503074169159	0.392787754535675	0.4143596291542053	0.6483083367347717	0.4551709592342377	0.4388942718505859	0.5213108658790588	0.3634028434753418	0.3735408782958984	0.4162492156028748	0.472252368927002	0.4451552629470825	0.4238467216491699	0.4449783563613892	0.4048691093921661	0.5170128345489502	0.4955610036849976	0.5726236701011658	0.4128612279891968	0.4109884798526764	0.3664593100547791	0.3831500113010406	0.4302478432655334	0.3899430632591248	0.544105589389801	0.5444877743721008	0.3834977746009827	0.3930449187755585	0.3980782926082611	0.4910149574279785	0.4902915954589844	0.460410088300705	0.3495212197303772	0.3803563416004181	0.4317589402198792	0.3930530250072479	0.4044999182224274	0.3866502940654755	0.4567530751228333	0.3914028108119965	0.4749571084976196	0.5563558340072632	0.5194576978683472	0.4365641474723816	0.4175196588039398	0.5920490026473999	0.6023600101470947	0.4760832190513611	0.6034085750579834	0.4655246138572693	0.4960600137710571	0.4623096585273743	0.4998199641704559
2177-034-M040-EMAX-SL-24-RV	0.4442970156669617	0.3548883199691772	0.4672101736068726	0.3327447772026062	0.3928945958614349	0.4544618129730225	0.4831583201885223	0.4809845387935638	0.4755538403987885	0.5457954406738281	0.3665520548820496	0.6510158777236938	0.4057995676994324	0.4883144795894623	0.5334214568138123	0.5085605382919312	0.600598156452179	0.4720119833946228	0.4209935367107391	0.4600902497768402	0.5361853837966919	0.5068155527114868	0.475502610206604	0.5348837971687317	0.3448561429977417	0.4368050396442413	0	0.4650738537311554	0.5075836181640625	0.5775160789489746	0.412787914276123	0.5272560715675354	0.5455766320228577	0.420582115650177	0.4333475530147552	0.45790895819664	0.4289176166057587	0.4381673634052277	0.571996808052063	0.5183438062667847	0.4599663317203522	0.4742300510406494	0.4136963486671448	0.53737473487854	0.5217168927192688	0.4578137993812561	0.4870240986347198	0.4804169833660126	0.4651049673557281	0.5480651259422302	0.5765736699104309	0.4896573722362518	0.5165160298347473	0.4140724241733551	0.4363140761852264	0.4208829998970032	0.4574547410011292	0.3688498437404633	0.4820416867733002	0.4689163267612457	0.4182295799255371	0.4741270244121552	0.4283738434314728	0.4400733113288879	0.4313631355762482	0.4594879150390625	0.4195438921451569	0.6570813655853271	0.5209750533103943	0.4313319027423859	0.5702330470085144	0.4321021437644958	0.4777101278305054	0.4855244159698486	0.3420878350734711	0.4441176354885101	0.4688421189785004	0.4650312662124634	0.4692794978618622	0.4876116216182709	0.4181550145149231	0.485363781452179	0.405564159154892	0.4175063073635101	0.4521941542625427	0.4762677550315857	0.4194439351558685	0.4626788794994354	0.5829433798789978	0.5889742970466614	0.4535557329654694	0.4639473855495453	0.4690271317958832	0.4593909084796906	0.3134121000766754	0.4414530098438263	0.4364129900932312	0.4620845019817352	0.4094506502151489	0.4800527989864349	0.4756788611412048	0.478060781955719	0.3526783883571625	0.4843039512634277	0.5337936282157898	0.5275335907936096	0.5733615159988403	0.5026260018348694	0.4174326360225677	0.5712862014770508	0.4359124302864075	0.3657251000404358	0.5334930419921875	0.4549922943115234	0.4783000648021698	0.4482943713665009	0.3156157433986664
2177-035-M041-EMAX-SL-24-RV	0.4422458708286285	0.4495856463909149	0.3628221154212952	0.4418835937976837	0.3993763029575348	0.4244967401027679	0.4371631741523743	0.378505676984787	0.3947519958019257	0.4615130424499512	0.4637226164340973	0.6119108200073242	0.4852096438407898	0.4811488687992096	0.4657392203807831	0.4251363277435303	0.5125293135643005	0.3602666854858398	0.3991419076919556	0.4134950637817383	0.4329744577407837	0.4278117120265961	0.3923560678958893	0.5164099335670471	0.3771596848964691	0.3711163699626923	0.4650738537311554	0	0.4974822700023651	0.5792085528373718	0.4220351278781891	0.4412908852100372	0.4934589266777039	0.3997765481472015	0.4117782115936279	0.4037945568561554	0.375033050775528	0.4212736785411835	0.5756871104240417	0.4621106088161469	0.3891991376876831	0.3949713706970215	0.5224820375442505	0.6244446635246277	0.5173087120056152	0.4476383626461029	0.4191459119319916	0.4625129401683807	0.388511598110199	0.4959536492824554	0.5053561925888062	0.4095399677753448	0.5050856471061707	0.4429315626621246	0.4576093554496765	0.4323590099811554	0.3727924823760986	0.5302453637123108	0.4162195920944214	0.3657565712928772	0.4282813966274261	0.3961228430271149	0.5777960419654846	0.481440395116806	0.4334412515163422	0.3869411647319794	0.4178409278392792	0.6202124357223511	0.4570245444774628	0.4381922781467438	0.5275784134864807	0.3803456127643585	0.4052712321281433	0.4165481925010681	0.4555292129516602	0.4264830648899078	0.3959403038024902	0.4708204865455627	0.3917181193828583	0.4974888861179352	0.4817209839820862	0.5608224868774414	0.4207244217395782	0.4254851639270782	0.3748899102210999	0.362764298915863	0.4136123061180115	0.3954355120658875	0.5264195203781128	0.5099461674690247	0.3892474174499512	0.3656801283359528	0.3976639211177826	0.4813635051250458	0.4850832223892212	0.4568823575973511	0.3558689057826996	0.368211567401886	0.3993717432022095	0.4078573286533356	0.3750917911529541	0.4253543317317963	0.4414892494678497	0.3793537318706512	0.4490398764610291	0.5292381048202515	0.5015286803245544	0.4432640373706818	0.4030282497406006	0.5494922995567322	0.5775963068008423	0.4764629006385803	0.6046068072319031	0.4582330286502838	0.4807218313217163	0.4505537748336792	0.4907011985778809
2177-036-M042-EMAX-SL-24-RV	0.5523216724395752	0.4890467822551727	0.5179271697998047	0.4795207679271698	0.5093050003051758	0.5394567251205444	0.5354277491569519	0.5111640095710754	0.4742650985717773	0.5798043012619019	0.4936142563819885	0.6724143624305725	0.5146858096122742	0.4437372982501984	0.5789055228233337	0.5103007555007935	0.5803338289260864	0.5056858062744141	0.5307934284210205	0.498012512922287	0.5582543015480042	0.5090201497077942	0.5019676685333252	0.4830968976020813	0.482323169708252	0.4825506210327148	0.5075836181640625	0.4974822700023651	0	0.641157865524292	0.5530700087547302	0.5548208951950073	0.5961864590644836	0.5294784903526306	0.5543120503425598	0.4775141179561615	0.4941645860671997	0.5182638168334961	0.6157085299491882	0.5528566837310791	0.5153427720069885	0.4892935156822205	0.4680229723453522	0.6266029477119446	0.5996689200401306	0.5149259567260742	0.4852458536624908	0.5450749397277832	0.4889338314533234	0.5807908177375793	0.5633648633956909	0.5002139806747437	0.6198336482048035	0.5612181425094604	0.5830667018890381	0.5549727082252502	0.5071826577186584	0.5644213557243347	0.5239085555076599	0.5095238089561462	0.5590022802352905	0.5400946736335754	0.6059713959693909	0.5723544359207153	0.5504932403564453	0.5055916309356689	0.5429155826568604	0.6579799652099609	0.5815139412879944	0.5316464304924011	0.6046333312988281	0.5061447620391846	0.5152467489242554	0.5253053307533264	0.5060011148452759	0.551861584186554	0.5480580925941467	0.5755865573883057	0.5300419926643372	0.4819200336933136	0.4320879578590393	0.500981330871582	0.5383528470993042	0.5384491086006165	0.4993382692337036	0.4941577911376953	0.5523402690887451	0.5157656669616699	0.6316636204719543	0.598578929901123	0.523794949054718	0.5208006501197815	0.5380817055702209	0.440674215555191	0.5482015013694763	0.5200422406196594	0.5031290054321289	0.4935169517993927	0.5442636609077454	0.5390447378158569	0.5306665897369385	0.5101118087768555	0.4921495616436005	0.4865599274635315	0.5747883915901184	0.598930835723877	0.6072933077812195	0.5470926761627197	0.539772093296051	0.6158735752105713	0.5846688151359558	0.5180618762969971	0.550394594669342	0.5591909885406494	0.5794734954833984	0.5707545280456543	0.5160900354385376
2177-037-M043-EMAX-SL-24-RV	0.5762407183647156	0.6111546754837036	0.5798057913780212	0.6107580065727234	0.5408362150192261	0.5423320531845093	0.6120564341545105	0.5887709259986877	0.5758733749389648	0.6327746510505676	0.6256136298179626	0.6279661655426025	0.655144214630127	0.626475989818573	0.5119248032569885	0.6048672199249268	0.5908811688423157	0.5849652886390686	0.5550061464309692	0.6075398921966553	0.6333906650543213	0.5887052416801453	0.6051822304725647	0.6594240665435791	0.6126989126205444	0.5952883958816528	0.5775160789489746	0.5792085528373718	0.641157865524292	0	0.5484492182731628	0.6309977173805237	0.6569250822067261	0.5930138230323792	0.5474246740341187	0.583345353603363	0.5789304971694946	0.5491380095481873	0.5739785432815552	0.6305622458457947	0.6071794629096985	0.6000010967254639	0.6684897541999817	0.6698781251907349	0.6070613265037537	0.5541525483131409	0.6020046472549438	0.5147295594215393	0.5767558813095093	0.5939149856567383	0.5877046585083008	0.5842199921607971	0.614230751991272	0.5514306426048279	0.5803943872451782	0.5539149641990662	0.5673955082893372	0.6263288855552673	0.6137042641639709	0.5806024670600891	0.5552343726158142	0.6213921308517456	0.6083029508590698	0.5752719044685364	0.5636317729949951	0.5713546276092529	0.5406183004379272	0.4864127039909363	0.6366989612579346	0.533012866973877	0.6645416617393494	0.5758922696113586	0.5975114703178406	0.5686522126197815	0.6115363836288452	0.5544847846031189	0.5808479189872742	0.5673964023590088	0.5937865376472473	0.6439992189407349	0.5608220100402832	0.564527153968811	0.5473045706748962	0.5625095963478088	0.5857616066932678	0.5896726846694946	0.542585551738739	0.5917729735374451	0.6557810306549072	0.5865600109100342	0.5817915797233582	0.5705039501190186	0.5789954662322998	0.6244808435440063	0.5955726504325867	0.5914514064788818	0.5801688432693481	0.5777797102928162	0.542322039604187	0.5960636734962463	0.5819501876831055	0.6083713173866272	0.6188292503356934	0.6049366593360901	0.6034738421440125	0.5291541814804077	0.4233793616294861	0.6059156060218811	0.5498541593551636	0.5608964562416077	0.6265653967857361	0.6218050122261047	0.662102222442627	0.5699203610420227	0.541435718536377	0.5816898345947266	0.599311351776123
2177-038-M044-EMAX-SL-24-RV	0.4046644270420074	0.5000730156898499	0.4321427345275879	0.4792069792747498	0.3336838185787201	0.4185503125190735	0.443601667881012	0.4263085424900055	0.4410216808319092	0.5032305717468262	0.4956878423690796	0.6634281277656555	0.5429986119270325	0.51767897605896	0.5074889063835144	0.4679888784885406	0.5882580876350403	0.4059957265853882	0.35073322057724	0.4385320842266083	0.4925307035446167	0.463480532169342	0.4579441249370575	0.575593888759613	0.4724974930286407	0.4150137603282928	0.412787914276123	0.4220351278781891	0.5530700087547302	0.5484492182731628	0	0.4738766551017761	0.4880819916725159	0.4222779870033264	0.3884475827217102	0.4353354275226593	0.406087189912796	0.397041529417038	0.5442698001861572	0.4828111827373505	0.4289843738079071	0.4470479488372803	0.5455657243728638	0.6592829823493958	0.4319905042648315	0.4228886365890503	0.4501727223396301	0.4578277468681335	0.4494205713272095	0.5215523242950439	0.5626585483551025	0.4512470066547394	0.467843770980835	0.3665491938591003	0.3903431296348572	0.3624743223190308	0.4503597319126129	0.5074433088302612	0.4674859046936035	0.427472859621048	0.3546475172042847	0.4389378428459167	0.544907808303833	0.4372979700565338	0.352977842092514	0.4061372578144073	0.3622945547103882	0.6666123270988464	0.4833171367645264	0.4222187101840973	0.5591727495193481	0.4327389597892761	0.4203888475894928	0.4511456191539764	0.4903673529624939	0.385362297296524	0.4434030652046204	0.4429396092891693	0.4240924715995789	0.5492193102836609	0.4516991674900055	0.5548009276390076	0.3767865896224976	0.3777366578578949	0.4153455197811127	0.4399041533470154	0.3681261837482452	0.4525260031223297	0.5581243634223938	0.5509621500968933	0.4230801165103912	0.4204393923282623	0.4177604019641876	0.5177106261253357	0.4567690491676331	0.4291890859603882	0.408077210187912	0.4172472059726715	0.3870217800140381	0.4403679370880127	0.4436702728271484	0.4637207090854645	0.4915504455566406	0.4490169882774353	0.4779229760169983	0.5155291557312012	0.5508164167404175	0.4579433500766754	0.3804899752140045	0.5458123683929443	0.5598584413528442	0.4935778677463531	0.5375116467475891	0.4017660915851593	0.4256618618965149	0.3772717714309692	0.4608666598796844
2177-040-M045-EMAX-SL-24-RV	0.5090351104736328	0.523231565952301	0.4653177857398987	0.5117841362953186	0.4625576436519623	0.4973502159118652	0.4859746694564819	0.4489140510559082	0.4718423783779144	0.5017530918121338	0.536268949508667	0.6673939824104309	0.53638756275177	0.5565549731254578	0.5435601472854614	0.4944024384021759	0.564902663230896	0.419917106628418	0.4643720984458923	0.4614405632019043	0.4915342330932617	0.4994271099567413	0.4626362025737762	0.5641577839851379	0.5017063617706299	0.4309469759464264	0.5272560715675354	0.4412908852100372	0.5548208951950073	0.6309977173805237	0.4738766551017761	0	0.5205125212669373	0.4630785882472992	0.4833715856075287	0.4599961340427399	0.4326591193675995	0.4714677929878235	0.5924926400184631	0.5125066637992859	0.459214448928833	0.4766886234283447	0.559532642364502	0.6635978221893311	0.5405753254890442	0.5241355299949646	0.4651638567447662	0.5317549705505371	0.4789732992649078	0.5508430600166321	0.5283898711204529	0.4760785400867462	0.5611512660980225	0.5184210538864136	0.528444230556488	0.4954410791397095	0.454902708530426	0.5801459550857544	0.48330157995224	0.4669203758239746	0.4774841666221619	0.4438446164131165	0.6243348717689514	0.5459243059158325	0.4835059940814972	0.4686395823955536	0.5158308148384094	0.6646298170089722	0.5220421552658081	0.5165706872940063	0.5752715468406677	0.4630740880966187	0.4682598114013672	0.4800155460834503	0.5410784482955933	0.5166164040565491	0.4761730432510376	0.5163166522979736	0.4769710600376129	0.5591004490852356	0.5655515193939209	0.6265183091163635	0.4933932721614838	0.4980006814002991	0.4702704250812531	0.4581548869609833	0.5178981423377991	0.4645107984542847	0.5954205989837646	0.5895841121673584	0.4773344099521637	0.4616148471832275	0.4965691864490509	0.5527953505516052	0.5653784275054932	0.5193387269973755	0.4423176646232605	0.4288837015628815	0.4823980927467346	0.468948632478714	0.4588567912578583	0.4666010737419128	0.5144985914230347	0.4418747127056122	0.516295850276947	0.5933941006660461	0.5560795068740845	0.5103135704994202	0.4832920432090759	0.6119260787963867	0.618943452835083	0.5187782645225525	0.6436035633087158	0.5011062026023865	0.5387584567070007	0.5021230578422546	0.5522774457931519
2177-041-M046-EMAX-SL-24-RV	0.5195690393447876	0.5488864779472351	0.4877873361110687	0.5535728335380554	0.5065303444862366	0.5493713617324829	0.4874220192432404	0.481863260269165	0.498626321554184	0.5379058122634888	0.5563916563987732	0.7057999968528748	0.5885984897613525	0.5861498117446899	0.5682116150856018	0.5272468328475952	0.6430661082267761	0.446991354227066	0.5003719329833984	0.4954065382480621	0.5373318791389465	0.5528835654258728	0.5130890607833862	0.6424311399459839	0.523028552532196	0.462857574224472	0.5455766320228577	0.4934589266777039	0.5961864590644836	0.6569250822067261	0.4880819916725159	0.5205125212669373	0	0.4944785833358765	0.5252901315689087	0.505143940448761	0.4766026139259338	0.5311219692230225	0.6607760190963745	0.5434065461158752	0.4685315489768982	0.4917313754558563	0.5720911026000977	0.6988800764083862	0.5286411643028259	0.5464046001434326	0.5180312395095825	0.5790520906448364	0.5119640231132507	0.5798222422599792	0.6125751733779907	0.5078792572021484	0.5830904841423035	0.5040696263313293	0.472861647605896	0.4804267883300781	0.5185732245445251	0.5862659811973572	0.4975975453853607	0.4988906383514404	0.4950723946094513	0.4677046537399292	0.6375991106033325	0.5578332543373108	0.501619279384613	0.4849179983139038	0.5125815868377686	0.7048655152320862	0.4847650229930878	0.5507678389549255	0.6057653427124023	0.4933217465877533	0.4877320528030396	0.5045371055603027	0.5608372092247009	0.5173765420913696	0.4990752041339874	0.5584835410118103	0.496079683303833	0.6242366433143616	0.5838453769683838	0.6494885683059692	0.5080345273017883	0.5220959782600403	0.4755555093288422	0.5016177892684937	0.5155459046363831	0.5014472007751465	0.612798810005188	0.5978631973266602	0.48549884557724	0.5079853534698486	0.491082102060318	0.5671607255935669	0.5464573502540588	0.5713087916374207	0.4693514704704285	0.5010932683944702	0.5217872858047485	0.4590955376625061	0.5238708257675171	0.5053231716156006	0.5482064485549927	0.5137658715248108	0.5148883461952209	0.6375451683998108	0.5991601347923279	0.5222859978675842	0.5206138491630554	0.6625921130180359	0.656663715839386	0.5444334745407104	0.6357319951057434	0.4956597685813904	0.5537527799606323	0.5051286220550537	0.6080957055091858
